"date","pos","id","artists","name","popularity"
"2024-02-01 11:07:14",34,"47Xj8eIAp7hYOOqArmkqZE","Morgan Wallen","Spin You Around (1/24)",78
"2024-02-01 11:07:14",35,"56y1jOTK0XSvJzVv9vHQBK","Doja Cat","Paint The Town Red",88
"2024-02-01 11:07:14",36,"3xKsf9qdS1CyvXSMEid6g8","Frank Ocean","Pink + White",92
"2024-02-01 11:07:14",37,"7aqfrAY2p9BUSiupwk3svU","Drake,J. Cole","First Person Shooter (feat. J. Cole)",90
"2024-02-01 11:07:14",38,"4tKGFmENO69tZR9ahgZu48","Sophie Ellis-Bextor","Murder On The Dancefloor",93
"2024-02-01 11:07:14",39,"7KA4W4McWYRpgf0fWsJZWB","Tyler, The Creator,Kali Uchis","See You Again (feat. Kali Uchis)",92
"2024-02-01 11:07:14",40,"1kuGVB7EU95pJObxwvfwKS","Olivia Rodrigo","vampire",95
"2024-02-01 11:07:14",41,"4rXLjWdF2ZZpXCVTfWcshS","Gunna","fukumean",93
"2024-02-01 11:07:14",42,"4EWCNWgDS8707fNSZ1oaA5","Kanye West","Heartless",91
"2024-02-01 11:07:14",43,"0PAcdVzhPO4gq1Iym9ESnK","Morgan Wallen","Thinkin’ Bout Me",87
"2024-02-01 11:07:14",44,"6dBUzqjtbnIa1TwYbyw5CM","TV Girl","Lovers Rock",91
"2024-02-01 11:07:14",45,"68mOSKT4uBkKddEAhlMO61","Good Neighbours","Home",79
"2024-02-01 11:07:14",46,"6uIIdjYTxxpWOyWuVXrKQO","Calle 24,Chino Pacas,Fuerza Regida","Que Onda",94
"2024-02-01 11:07:14",47,"2Dct3GykKZ58hpWRFfe2Qd","Zach Bryan","Heading South",87
"2024-02-01 11:07:14",48,"42VsgItocQwOQC3XWZ8JNA","Travis Scott,Playboi Carti","FE!N (feat. Playboi Carti)",92
"2024-02-01 11:07:14",49,"4KW1lqgSr8TKrvBII0Brf8","Kanye West","Father Stretch My Hands Pt. 1",90
"2024-02-01 11:07:14",50,"3cBsEDNhFI9E82vPj3kvi3","Morgan Wallen","Wasted On You",86
"2024-02-02 11:07:11",1,"79AHPJd8upvNxyK2qQcY8J","Megan Thee Stallion","HISS",84
"2024-02-02 11:07:11",2,"6tNQ70jh4OwmPGpYy6R2o9","Benson Boone","Beautiful Things",91
"2024-02-02 11:07:11",3,"52eIcoLUM25zbQupAZYoFh","21 Savage","redrum",95
"2024-02-02 11:07:11",4,"0mflMxspEfB0VbI1kyLiAv","Noah Kahan","Stick Season",97
"2024-02-02 11:07:11",5,"4KULAymBBJcPRpk1yO4dOG","Zach Bryan,Kacey Musgraves","I Remember Everything (feat. Kacey Musgraves)",94
"2024-02-02 11:07:11",6,"4xhsWYTOGcal8zt0J161CU","Jack Harlow","Lovin On Me",99
"2024-02-02 11:07:11",7,"6uTPdRrEDeH8Fyg5L5qmeU","Flo Milli","Never Lose Me",91
"2024-02-02 11:07:11",8,"0R6NfOiLzLj4O5VbYSJAjf","Xavi","La Diabla",99
"2024-02-02 11:07:11",9,"3vkCueOmm7xQDoJ17W1Pm3","Mitski","My Love Mine All Mine",99
"2024-02-02 11:07:11",10,"3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy",100
"2024-02-02 11:07:11",11,"17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control",92
"2024-02-02 11:07:11",12,"1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer",99
"2024-02-02 11:07:11",13,"1udwFobQ1JoOdWPQrp2b6u","JID,21 Savage,Baby Tate","Surround Sound (feat. 21 Savage & Baby Tate)",94
"2024-02-02 11:07:11",14,"6XaJfhwof7qIgbbXO5tIQI","Kali Uchis,Peso Pluma","Igual Que Un Ángel (with Peso Pluma)",94
"2024-02-02 11:07:11",15,"7CyPwkp0oE8Ro9Dd5CUDjW","The Weeknd,JENNIE,Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",98
"2024-02-02 11:07:11",16,"3WMj8moIAXJhHsyLaqIIHI","Zach Bryan","Something in the Orange",91
"2024-02-02 11:07:11",17,"6WzRpISELf3YglGAh7TXcG","The Weeknd,Playboi Carti,Madonna","Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series)",96
"2024-02-02 11:07:11",18,"1yeB8MUNeLo9Ek1UEpsyz6","Drake,Sexyy Red,SZA","Rich Baby Daddy (feat. Sexyy Red & SZA)",93
"2024-02-02 11:07:11",19,"7gaA3wERFkFkgivjwbSvkG","Ariana Grande","yes, and?",97
"2024-02-02 11:07:11",20,"6rjuKpPydT2SxN15TZpV7r","Lil Tecca","500lbs",87
"2024-02-02 11:07:11",21,"4w2Furap0ZzaiK4J14E9sR","Ice Spice","Think U The Shit (Fart)",81
"2024-02-02 11:07:11",22,"6wsqVwoiVH2kde4k4KKAFU","Travis Scott","I KNOW ?",92
"2024-02-02 11:07:11",23,"69phA1R4gmQsBFRQ3INW8C","Rich Amiri","ONE CALL",80
"2024-02-02 11:07:11",24,"5XVdHRf4CAJ2Jm0uMIy5qY","Xavi","La Víctima",96
"2024-02-02 11:07:11",25,"7K3BhSpAxZBznislvUMVtn","Morgan Wallen","Last Night",87
"2024-02-02 11:07:11",26,"2YSzYUF3jWqb9YP9VXmpjE","Drake,Yeat","IDGAF (feat. Yeat)",92
"2024-02-02 11:07:11",27,"5PyDJG7SQRgWXefgexqIge","Doja Cat","Agora Hills",86
"2024-02-02 11:07:11",28,"4HMop4Re0iucehmF7mgV27","4batz","act ii: date @ 8",87
"2024-02-02 11:07:11",29,"4iZ4pt7kvcaH6Yo8UoZ4s2","SZA","Snooze",93
"2024-02-02 11:07:11",30,"1a73gcEg6h6Re6hHXoVltJ","Nicki Minaj","FTCU",91
"2024-02-02 11:07:11",31,"2yUzr8Sr6ldG8vmHhZwTnz","21 Savage,Travis Scott,Metro Boomin","née-nah",90
"2024-02-02 11:07:11",32,"2Zo1PcszsT9WQ0ANntJbID","Sabrina Carpenter","Feather",93
"2024-02-02 11:07:11",33,"3xKsf9qdS1CyvXSMEid6g8","Frank Ocean","Pink + White",92
"2024-02-02 11:07:11",34,"47Xj8eIAp7hYOOqArmkqZE","Morgan Wallen","Spin You Around (1/24)",79
"2024-02-02 11:07:11",35,"4rXLjWdF2ZZpXCVTfWcshS","Gunna","fukumean",93
"2024-02-02 11:07:11",36,"68Dni7IE4VyPkTOH9mRWHr","J. Cole","No Role Modelz",91
"2024-02-02 11:07:11",37,"56y1jOTK0XSvJzVv9vHQBK","Doja Cat","Paint The Town Red",88
"2024-02-02 11:07:11",38,"7aqfrAY2p9BUSiupwk3svU","Drake,J. Cole","First Person Shooter (feat. J. Cole)",90
"2024-02-02 11:07:11",39,"7KA4W4McWYRpgf0fWsJZWB","Tyler, The Creator,Kali Uchis","See You Again (feat. Kali Uchis)",92
"2024-02-02 11:07:11",40,"0PAcdVzhPO4gq1Iym9ESnK","Morgan Wallen","Thinkin’ Bout Me",87
"2024-02-02 11:07:11",41,"1kuGVB7EU95pJObxwvfwKS","Olivia Rodrigo","vampire",95
"2024-02-02 11:07:11",42,"68mOSKT4uBkKddEAhlMO61","Good Neighbours","Home",80
"2024-02-02 11:07:11",43,"4EWCNWgDS8707fNSZ1oaA5","Kanye West","Heartless",91
"2024-02-02 11:07:11",44,"4tKGFmENO69tZR9ahgZu48","Sophie Ellis-Bextor","Murder On The Dancefloor",93
"2024-02-02 11:07:11",45,"6dBUzqjtbnIa1TwYbyw5CM","TV Girl","Lovers Rock",91
"2024-02-02 11:07:11",46,"42VsgItocQwOQC3XWZ8JNA","Travis Scott,Playboi Carti","FE!N (feat. Playboi Carti)",92
"2024-02-02 11:07:11",47,"4KW1lqgSr8TKrvBII0Brf8","Kanye West","Father Stretch My Hands Pt. 1",90
"2024-02-02 11:07:11",48,"4E63weMCaNZuGPEFMnuEi8","Tate McRae","exes",90
"2024-02-02 11:07:11",49,"6wf7Yu7cxBSPrRlWeSeK0Q","Billie Eilish","What Was I Made For? [From The Motion Picture ""Barbie""]",95
"2024-02-02 11:07:11",50,"2Dct3GykKZ58hpWRFfe2Qd","Zach Bryan","Heading South",87
"2024-02-03 11:07:12",1,"79AHPJd8upvNxyK2qQcY8J","Megan Thee Stallion","HISS",86
"2024-02-03 11:07:12",2,"6tNQ70jh4OwmPGpYy6R2o9","Benson Boone","Beautiful Things",92
"2024-02-03 11:07:12",3,"0mflMxspEfB0VbI1kyLiAv","Noah Kahan","Stick Season",97
"2024-02-03 11:07:12",4,"52eIcoLUM25zbQupAZYoFh","21 Savage","redrum",95
"2024-02-03 11:07:12",5,"4xhsWYTOGcal8zt0J161CU","Jack Harlow","Lovin On Me",99
"2024-02-03 11:07:12",6,"4KULAymBBJcPRpk1yO4dOG","Zach Bryan,Kacey Musgraves","I Remember Everything (feat. Kacey Musgraves)",94
"2024-02-03 11:07:12",7,"6uTPdRrEDeH8Fyg5L5qmeU","Flo Milli","Never Lose Me",91
"2024-02-03 11:07:12",8,"0R6NfOiLzLj4O5VbYSJAjf","Xavi","La Diabla",99
"2024-02-03 11:07:12",9,"7sTyAjxDXq9afwfSQy6D0s","Don Toliver","Bandit",68
"2024-02-03 11:07:12",10,"3vkCueOmm7xQDoJ17W1Pm3","Mitski","My Love Mine All Mine",99
"2024-02-03 11:07:12",11,"3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy",100
"2024-02-03 11:07:12",12,"1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer",99
"2024-02-03 11:07:12",13,"17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control",92
"2024-02-03 11:07:12",14,"6XaJfhwof7qIgbbXO5tIQI","Kali Uchis,Peso Pluma","Igual Que Un Ángel (with Peso Pluma)",95
"2024-02-03 11:07:12",15,"1udwFobQ1JoOdWPQrp2b6u","JID,21 Savage,Baby Tate","Surround Sound (feat. 21 Savage & Baby Tate)",94
"2024-02-03 11:07:12",16,"3WMj8moIAXJhHsyLaqIIHI","Zach Bryan","Something in the Orange",91
"2024-02-03 11:07:12",17,"7CyPwkp0oE8Ro9Dd5CUDjW","The Weeknd,JENNIE,Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",98
"2024-02-03 11:07:12",18,"1yeB8MUNeLo9Ek1UEpsyz6","Drake,Sexyy Red,SZA","Rich Baby Daddy (feat. Sexyy Red & SZA)",93
"2024-02-03 11:07:12",19,"69phA1R4gmQsBFRQ3INW8C","Rich Amiri","ONE CALL",80
"2024-02-03 11:07:12",20,"7gaA3wERFkFkgivjwbSvkG","Ariana Grande","yes, and?",97
"2024-02-03 11:07:12",21,"6WzRpISELf3YglGAh7TXcG","The Weeknd,Playboi Carti,Madonna","Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series)",96
"2024-02-03 11:07:12",22,"4iZ4pt7kvcaH6Yo8UoZ4s2","SZA","Snooze",93
"2024-02-03 11:07:12",23,"6rjuKpPydT2SxN15TZpV7r","Lil Tecca","500lbs",87
"2024-02-03 11:07:12",24,"5XVdHRf4CAJ2Jm0uMIy5qY","Xavi","La Víctima",96
"2024-02-03 11:07:12",25,"6wsqVwoiVH2kde4k4KKAFU","Travis Scott","I KNOW ?",92
"2024-02-03 11:07:12",26,"4w2Furap0ZzaiK4J14E9sR","Ice Spice","Think U The Shit (Fart)",81
"2024-02-03 11:07:12",27,"7K3BhSpAxZBznislvUMVtn","Morgan Wallen","Last Night",87
"2024-02-03 11:07:12",28,"5PyDJG7SQRgWXefgexqIge","Doja Cat","Agora Hills",86
"2024-02-03 11:07:12",29,"4HMop4Re0iucehmF7mgV27","4batz","act ii: date @ 8",87
"2024-02-03 11:07:12",30,"2YSzYUF3jWqb9YP9VXmpjE","Drake,Yeat","IDGAF (feat. Yeat)",92
"2024-02-03 11:07:12",31,"4rXLjWdF2ZZpXCVTfWcshS","Gunna","fukumean",93
"2024-02-03 11:07:12",32,"1a73gcEg6h6Re6hHXoVltJ","Nicki Minaj","FTCU",91
"2024-02-03 11:07:12",33,"3xKsf9qdS1CyvXSMEid6g8","Frank Ocean","Pink + White",92
"2024-02-03 11:07:12",34,"47Xj8eIAp7hYOOqArmkqZE","Morgan Wallen","Spin You Around (1/24)",80
"2024-02-03 11:07:12",35,"2yUzr8Sr6ldG8vmHhZwTnz","21 Savage,Travis Scott,Metro Boomin","née-nah",90
"2024-02-03 11:07:12",36,"56y1jOTK0XSvJzVv9vHQBK","Doja Cat","Paint The Town Red",88
"2024-02-03 11:07:12",37,"7aqfrAY2p9BUSiupwk3svU","Drake,J. Cole","First Person Shooter (feat. J. Cole)",90
"2024-02-03 11:07:12",38,"2Zo1PcszsT9WQ0ANntJbID","Sabrina Carpenter","Feather",93
"2024-02-03 11:07:12",39,"0PAcdVzhPO4gq1Iym9ESnK","Morgan Wallen","Thinkin’ Bout Me",87
"2024-02-03 11:07:12",40,"7KA4W4McWYRpgf0fWsJZWB","Tyler, The Creator,Kali Uchis","See You Again (feat. Kali Uchis)",92
"2024-02-03 11:07:12",41,"68mOSKT4uBkKddEAhlMO61","Good Neighbours","Home",81
"2024-02-03 11:07:12",42,"68Dni7IE4VyPkTOH9mRWHr","J. Cole","No Role Modelz",91
"2024-02-03 11:07:12",43,"1kuGVB7EU95pJObxwvfwKS","Olivia Rodrigo","vampire",95
"2024-02-03 11:07:12",44,"4tKGFmENO69tZR9ahgZu48","Sophie Ellis-Bextor","Murder On The Dancefloor",93
"2024-02-03 11:07:12",45,"4E63weMCaNZuGPEFMnuEi8","Tate McRae","exes",90
"2024-02-03 11:07:12",46,"42VsgItocQwOQC3XWZ8JNA","Travis Scott,Playboi Carti","FE!N (feat. Playboi Carti)",92
"2024-02-03 11:07:12",47,"6dBUzqjtbnIa1TwYbyw5CM","TV Girl","Lovers Rock",91
"2024-02-03 11:07:12",48,"2Dct3GykKZ58hpWRFfe2Qd","Zach Bryan","Heading South",87
"2024-02-03 11:07:12",49,"4EWCNWgDS8707fNSZ1oaA5","Kanye West","Heartless",91
"2024-02-03 11:07:12",50,"4KW1lqgSr8TKrvBII0Brf8","Kanye West","Father Stretch My Hands Pt. 1",90
"2024-02-04 11:06:16",1,"79AHPJd8upvNxyK2qQcY8J","Megan Thee Stallion","HISS",87
"2024-02-04 11:06:16",2,"6tNQ70jh4OwmPGpYy6R2o9","Benson Boone","Beautiful Things",92
"2024-02-04 11:06:16",3,"0mflMxspEfB0VbI1kyLiAv","Noah Kahan","Stick Season",97
"2024-02-04 11:06:16",4,"4xhsWYTOGcal8zt0J161CU","Jack Harlow","Lovin On Me",99
"2024-02-04 11:06:16",5,"52eIcoLUM25zbQupAZYoFh","21 Savage","redrum",95
"2024-02-04 11:06:16",6,"4KULAymBBJcPRpk1yO4dOG","Zach Bryan,Kacey Musgraves","I Remember Everything (feat. Kacey Musgraves)",94
"2024-02-04 11:06:16",7,"6uTPdRrEDeH8Fyg5L5qmeU","Flo Milli","Never Lose Me",92
"2024-02-04 11:06:16",8,"0R6NfOiLzLj4O5VbYSJAjf","Xavi","La Diabla",99
"2024-02-04 11:06:16",9,"1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer",99
"2024-02-04 11:06:16",10,"3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy",100
"2024-02-04 11:06:16",11,"3vkCueOmm7xQDoJ17W1Pm3","Mitski","My Love Mine All Mine",99
"2024-02-04 11:06:16",12,"17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control",92
"2024-02-04 11:06:16",13,"6XaJfhwof7qIgbbXO5tIQI","Kali Uchis,Peso Pluma","Igual Que Un Ángel (with Peso Pluma)",95
"2024-02-04 11:06:16",14,"1yeB8MUNeLo9Ek1UEpsyz6","Drake,Sexyy Red,SZA","Rich Baby Daddy (feat. Sexyy Red & SZA)",93
"2024-02-04 11:06:16",15,"7sTyAjxDXq9afwfSQy6D0s","Don Toliver","Bandit",76
"2024-02-04 11:06:16",16,"3WMj8moIAXJhHsyLaqIIHI","Zach Bryan","Something in the Orange",91
"2024-02-04 11:06:16",17,"4iZ4pt7kvcaH6Yo8UoZ4s2","SZA","Snooze",93
"2024-02-04 11:06:16",18,"1udwFobQ1JoOdWPQrp2b6u","JID,21 Savage,Baby Tate","Surround Sound (feat. 21 Savage & Baby Tate)",94
"2024-02-04 11:06:16",19,"7gaA3wERFkFkgivjwbSvkG","Ariana Grande","yes, and?",97
"2024-02-04 11:06:16",20,"4w2Furap0ZzaiK4J14E9sR","Ice Spice","Think U The Shit (Fart)",82
"2024-02-04 11:06:16",21,"5XVdHRf4CAJ2Jm0uMIy5qY","Xavi","La Víctima",96
"2024-02-04 11:06:16",22,"7K3BhSpAxZBznislvUMVtn","Morgan Wallen","Last Night",87
"2024-02-04 11:06:16",23,"6WzRpISELf3YglGAh7TXcG","The Weeknd,Playboi Carti,Madonna","Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series)",96
"2024-02-04 11:06:16",24,"7CyPwkp0oE8Ro9Dd5CUDjW","The Weeknd,JENNIE,Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",98
"2024-02-04 11:06:16",25,"69phA1R4gmQsBFRQ3INW8C","Rich Amiri","ONE CALL",81
"2024-02-04 11:06:16",26,"6rjuKpPydT2SxN15TZpV7r","Lil Tecca","500lbs",87
"2024-02-04 11:06:16",27,"5PyDJG7SQRgWXefgexqIge","Doja Cat","Agora Hills",85
"2024-02-04 11:06:16",28,"1a73gcEg6h6Re6hHXoVltJ","Nicki Minaj","FTCU",91
"2024-02-04 11:06:16",29,"6wsqVwoiVH2kde4k4KKAFU","Travis Scott","I KNOW ?",92
"2024-02-04 11:06:16",30,"4rXLjWdF2ZZpXCVTfWcshS","Gunna","fukumean",93
"2024-02-04 11:06:16",31,"4HMop4Re0iucehmF7mgV27","4batz","act ii: date @ 8",88
"2024-02-04 11:06:16",32,"2YSzYUF3jWqb9YP9VXmpjE","Drake,Yeat","IDGAF (feat. Yeat)",92
"2024-02-04 11:06:16",33,"56y1jOTK0XSvJzVv9vHQBK","Doja Cat","Paint The Town Red",88
"2024-02-04 11:06:16",34,"4tKGFmENO69tZR9ahgZu48","Sophie Ellis-Bextor","Murder On The Dancefloor",93
"2024-02-04 11:06:16",35,"1kuGVB7EU95pJObxwvfwKS","Olivia Rodrigo","vampire",95
"2024-02-04 11:06:16",36,"0PAcdVzhPO4gq1Iym9ESnK","Morgan Wallen","Thinkin’ Bout Me",87
"2024-02-04 11:06:16",37,"3xKsf9qdS1CyvXSMEid6g8","Frank Ocean","Pink + White",92
"2024-02-04 11:06:16",38,"7aqfrAY2p9BUSiupwk3svU","Drake,J. Cole","First Person Shooter (feat. J. Cole)",90
"2024-02-04 11:06:16",39,"7KA4W4McWYRpgf0fWsJZWB","Tyler, The Creator,Kali Uchis","See You Again (feat. Kali Uchis)",92
"2024-02-04 11:06:16",40,"47Xj8eIAp7hYOOqArmkqZE","Morgan Wallen","Spin You Around (1/24)",81
"2024-02-04 11:06:16",41,"2yUzr8Sr6ldG8vmHhZwTnz","21 Savage,Travis Scott,Metro Boomin","née-nah",90
"2024-02-04 11:06:16",42,"2Zo1PcszsT9WQ0ANntJbID","Sabrina Carpenter","Feather",93
"2024-02-04 11:06:16",43,"1Iq8oo9XkmmvCQiGOfORiz","Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",92
"2024-02-04 11:06:16",44,"68Dni7IE4VyPkTOH9mRWHr","J. Cole","No Role Modelz",91
"2024-02-04 11:06:16",45,"42VsgItocQwOQC3XWZ8JNA","Travis Scott,Playboi Carti","FE!N (feat. Playboi Carti)",92
"2024-02-04 11:06:16",46,"4E63weMCaNZuGPEFMnuEi8","Tate McRae","exes",90
"2024-02-04 11:06:16",47,"2Dct3GykKZ58hpWRFfe2Qd","Zach Bryan","Heading South",87
"2024-02-04 11:06:16",48,"68mOSKT4uBkKddEAhlMO61","Good Neighbours","Home",81
"2024-02-04 11:06:16",49,"3h5TiWTqGxjSjFrbruPFH9","YG Marley","Praise Jah In The Moonlight",86
"2024-02-04 11:06:16",50,"5W4kiM2cUYBJXKRudNyxjW","Morgan Wallen","You Proof",85
"2024-02-05 11:06:48",1,"6tNQ70jh4OwmPGpYy6R2o9","Benson Boone","Beautiful Things",93
"2024-02-05 11:06:48",2,"0mflMxspEfB0VbI1kyLiAv","Noah Kahan","Stick Season",97
"2024-02-05 11:06:48",3,"4xhsWYTOGcal8zt0J161CU","Jack Harlow","Lovin On Me",99
"2024-02-05 11:06:48",4,"52eIcoLUM25zbQupAZYoFh","21 Savage","redrum",95
"2024-02-05 11:06:48",5,"6uTPdRrEDeH8Fyg5L5qmeU","Flo Milli","Never Lose Me",92
"2024-02-05 11:06:48",6,"79AHPJd8upvNxyK2qQcY8J","Megan Thee Stallion","HISS",88
"2024-02-05 11:06:48",7,"4KULAymBBJcPRpk1yO4dOG","Zach Bryan,Kacey Musgraves","I Remember Everything (feat. Kacey Musgraves)",94
"2024-02-05 11:06:48",8,"0R6NfOiLzLj4O5VbYSJAjf","Xavi","La Diabla",99
"2024-02-05 11:06:48",9,"3vkCueOmm7xQDoJ17W1Pm3","Mitski","My Love Mine All Mine",99
"2024-02-05 11:06:48",10,"3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy",100
"2024-02-05 11:06:48",11,"1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer",99
"2024-02-05 11:06:48",12,"17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control",92
"2024-02-05 11:06:48",13,"6XaJfhwof7qIgbbXO5tIQI","Kali Uchis,Peso Pluma","Igual Que Un Ángel (with Peso Pluma)",95
"2024-02-05 11:06:48",14,"1yeB8MUNeLo9Ek1UEpsyz6","Drake,Sexyy Red,SZA","Rich Baby Daddy (feat. Sexyy Red & SZA)",93
"2024-02-05 11:06:48",15,"4iZ4pt7kvcaH6Yo8UoZ4s2","SZA","Snooze",93
"2024-02-05 11:06:48",16,"3WMj8moIAXJhHsyLaqIIHI","Zach Bryan","Something in the Orange",91
"2024-02-05 11:06:48",17,"69phA1R4gmQsBFRQ3INW8C","Rich Amiri","ONE CALL",81
"2024-02-05 11:06:48",18,"7CyPwkp0oE8Ro9Dd5CUDjW","The Weeknd,JENNIE,Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",98
"2024-02-05 11:06:48",19,"7sTyAjxDXq9afwfSQy6D0s","Don Toliver","Bandit",79
"2024-02-05 11:06:48",20,"4w2Furap0ZzaiK4J14E9sR","Ice Spice","Think U The Shit (Fart)",83
"2024-02-05 11:06:48",21,"6WzRpISELf3YglGAh7TXcG","The Weeknd,Playboi Carti,Madonna","Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series)",96
"2024-02-05 11:06:48",22,"1udwFobQ1JoOdWPQrp2b6u","JID,21 Savage,Baby Tate","Surround Sound (feat. 21 Savage & Baby Tate)",94
"2024-02-05 11:06:48",23,"7gaA3wERFkFkgivjwbSvkG","Ariana Grande","yes, and?",97
"2024-02-05 11:06:48",24,"6rjuKpPydT2SxN15TZpV7r","Lil Tecca","500lbs",87
"2024-02-05 11:06:48",25,"7K3BhSpAxZBznislvUMVtn","Morgan Wallen","Last Night",87
"2024-02-05 11:06:48",26,"5XVdHRf4CAJ2Jm0uMIy5qY","Xavi","La Víctima",96
"2024-02-05 11:06:48",27,"5PyDJG7SQRgWXefgexqIge","Doja Cat","Agora Hills",85
"2024-02-05 11:06:48",28,"4HMop4Re0iucehmF7mgV27","4batz","act ii: date @ 8",88
"2024-02-05 11:06:48",29,"6wsqVwoiVH2kde4k4KKAFU","Travis Scott","I KNOW ?",92
"2024-02-05 11:06:48",30,"4rXLjWdF2ZZpXCVTfWcshS","Gunna","fukumean",93
"2024-02-05 11:06:48",31,"1a73gcEg6h6Re6hHXoVltJ","Nicki Minaj","FTCU",90
"2024-02-05 11:06:48",32,"3xKsf9qdS1CyvXSMEid6g8","Frank Ocean","Pink + White",92
"2024-02-05 11:06:48",33,"2YSzYUF3jWqb9YP9VXmpjE","Drake,Yeat","IDGAF (feat. Yeat)",92
"2024-02-05 11:06:48",34,"1kuGVB7EU95pJObxwvfwKS","Olivia Rodrigo","vampire",95
"2024-02-05 11:06:48",35,"56y1jOTK0XSvJzVv9vHQBK","Doja Cat","Paint The Town Red",88
"2024-02-05 11:06:48",36,"4tKGFmENO69tZR9ahgZu48","Sophie Ellis-Bextor","Murder On The Dancefloor",94
"2024-02-05 11:06:48",37,"7KA4W4McWYRpgf0fWsJZWB","Tyler, The Creator,Kali Uchis","See You Again (feat. Kali Uchis)",92
"2024-02-05 11:06:48",38,"3h5TiWTqGxjSjFrbruPFH9","YG Marley","Praise Jah In The Moonlight",87
"2024-02-05 11:06:48",39,"0PAcdVzhPO4gq1Iym9ESnK","Morgan Wallen","Thinkin’ Bout Me",87
"2024-02-05 11:06:48",40,"68mOSKT4uBkKddEAhlMO61","Good Neighbours","Home",82
"2024-02-05 11:06:48",41,"7aqfrAY2p9BUSiupwk3svU","Drake,J. Cole","First Person Shooter (feat. J. Cole)",90
"2024-02-05 11:06:48",42,"6dBUzqjtbnIa1TwYbyw5CM","TV Girl","Lovers Rock",91
"2024-02-05 11:06:48",43,"68Dni7IE4VyPkTOH9mRWHr","J. Cole","No Role Modelz",91
"2024-02-05 11:06:48",44,"4E63weMCaNZuGPEFMnuEi8","Tate McRae","exes",90
"2024-02-05 11:06:48",45,"2Dct3GykKZ58hpWRFfe2Qd","Zach Bryan","Heading South",87
"2024-02-05 11:06:48",46,"42VsgItocQwOQC3XWZ8JNA","Travis Scott,Playboi Carti","FE!N (feat. Playboi Carti)",92
"2024-02-05 11:06:48",47,"2Zo1PcszsT9WQ0ANntJbID","Sabrina Carpenter","Feather",93
"2024-02-05 11:06:48",48,"2yUzr8Sr6ldG8vmHhZwTnz","21 Savage,Travis Scott,Metro Boomin","née-nah",90
"2024-02-05 11:06:48",49,"1Iq8oo9XkmmvCQiGOfORiz","Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",92
"2024-02-05 11:06:48",50,"47Xj8eIAp7hYOOqArmkqZE","Morgan Wallen","Spin You Around (1/24)",81
"2024-02-06 11:06:57",1,"6tNQ70jh4OwmPGpYy6R2o9","Benson Boone","Beautiful Things",93
"2024-02-06 11:06:57",2,"0mflMxspEfB0VbI1kyLiAv","Noah Kahan","Stick Season",97
"2024-02-06 11:06:57",3,"52eIcoLUM25zbQupAZYoFh","21 Savage","redrum",96
"2024-02-06 11:06:57",4,"4KULAymBBJcPRpk1yO4dOG","Zach Bryan,Kacey Musgraves","I Remember Everything (feat. Kacey Musgraves)",94
"2024-02-06 11:06:57",5,"6uTPdRrEDeH8Fyg5L5qmeU","Flo Milli","Never Lose Me",92
"2024-02-06 11:06:57",6,"4xhsWYTOGcal8zt0J161CU","Jack Harlow","Lovin On Me",99
"2024-02-06 11:06:57",7,"3vkCueOmm7xQDoJ17W1Pm3","Mitski","My Love Mine All Mine",99
"2024-02-06 11:06:57",8,"79AHPJd8upvNxyK2qQcY8J","Megan Thee Stallion","HISS",88
"2024-02-06 11:06:57",9,"0R6NfOiLzLj4O5VbYSJAjf","Xavi","La Diabla",99
"2024-02-06 11:06:57",10,"3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy",100
"2024-02-06 11:06:57",11,"1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer",99
"2024-02-06 11:06:57",12,"4iZ4pt7kvcaH6Yo8UoZ4s2","SZA","Snooze",93
"2024-02-06 11:06:57",13,"17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control",92
